# primary diameter: 35.0 cm
# duty-cycle efficiency: 0.6
# instrumental resolution = lambda/FWHM = 3000.0
#
# SNR stats are per HWHM! resolving element
# Number of transits (for stats): 1
# total in-transit time (for stats): 2.5 h
#
# Wavelength ranges per band (angstrom)
# NUV  0.2397 0.3252
# VIS  0.45 0.82
# NIR  0.9 1.6
#
target,teff,r_star,m_star,ra,dec,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_median_snr,NUV_max_snr,NUV_transit_uncert,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_median_snr,VIS_max_snr,VIS_transit_uncert,NIR_min_flux,NIR_median_flux,NIR_max_flux,NIR_snr,NIR_transit_uncert
#name,  K,  R_sun,  M_sun,  deg,  deg,  ,  h, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ppm
Gaia DR3 66960262430594816,6417.6904296875,nan,nan,57.57373154236856,25.379363743861116,9.612436269257314,2.5,0.46777964522976184,20.51161671160034,161.3456936979356,1.7334889080040485,39.91801782463073,176.1468710703641,35427.950570744,226.71618962863698,592.4060983342597,659.7376968475246,237.92516346357743,383.2248286408383,440.1309385459361,3690.2973311745113,411.91222089695674,601.6744035773429,657.262450470398,27124.32653158893,52.138200029634106
Gaia DR3 69819027020489088,6123.8828125,nan,nan,56.350629556134706,24.88577921413498,9.65923303635064,2.5,0.4480460091718537,19.64631873792042,154.5392042933316,1.6610662295218008,38.53718142658293,171.77338706714644,36697.37925871172,217.1519967010681,567.4150016454082,631.9061660487082,232.54738413887077,374.84913336194654,430.5659598083,3772.7539868888,394.5353941412893,576.2923164629659,629.5353398011404,26463.808249407753,53.439533306954964
Gaia DR3 69845445363161216,7784.0703125,nan,nan,56.49771364340857,25.051583492288437,9.680884789577131,2.5,1.1541571416761547,50.297271386775016,151.83781047581567,2.6728499915748682,79.90081331348595,170.97049792026914,17699.6141056101,167.72327249105234,494.86191798426813,519.7528141876393,203.07877764298198,353.49774379283417,409.080088500763,4000.6296707847987,237.98340057868862,390.32860574079353,477.48003794466143,21067.0183480328,67.12926998068293
Gaia DR3 64956849163962368,4507.7197265625,nan,nan,56.52510189515297,23.218979522699524,9.71327465865363,2.5,0.0012814459702652234,0.2612083613177965,17.77195529282638,0.0045446446195211675,0.5898990107967621,38.35748220955621,2397382.495120566,77.994752920329,745.8363013961948,1674.209050910255,122.33299724905078,468.7502897543914,565.034274267869,3016.987068134066,1551.3328951273331,2398.8527050409557,3246.0994649110844,57555.27752556336,24.57139680622629
Gaia DR3 68331662665938432,6040.453125,nan,nan,55.2315437481834,24.456763389320965,9.740073263859166,2.5,0.41589770354258226,18.23665132353108,143.45066992493184,1.542950202571391,36.24514788267558,164.42152944952926,39018.01054725616,201.57085410623512,526.7017031936562,586.5654819687321,223.5134382208466,360.789140612957,414.5118947227037,3919.7786274011446,366.22659510553166,534.9420507710645,584.364767819566,25353.453534556425,55.77991812616536
Gaia DR3 69964879813013248,6079.63330078125,nan,nan,56.83709232128784,25.52563883889348,9.797833804209557,2.5,0.39435041862732956,17.291826866408275,136.01862009674642,1.4636920248082848,34.67813911794167,159.32231498353488,40781.126044950135,191.12764995520956,499.4137629925134,556.176053381424,217.25163836894433,351.0513682663576,403.3948940447958,4028.508902720104,347.25272551917595,507.22718559404734,554.0893562474643,24583.27842023707,57.52745985290993
Gaia DR3 69811948914407168,6229.1572265625,nan,nan,56.169922338576605,24.818333957946873,9.808048479310814,2.5,0.39065774257081015,17.12990713201233,134.74494907233012,1.4501017457445142,34.40702622665945,158.4336066481317,41102.464161152246,189.33794094669605,494.73727944440924,550.9680508067596,216.1606207191875,349.35539768013194,401.45887418067855,4048.065585258088,344.00106972139787,502.4775375780047,548.900893392247,24449.04465028123,57.84330564248972
Gaia DR3 69905854079181568,6047.0224609375,nan,nan,55.94448192878049,25.41324785839158,9.82195198075413,2.5,0.3856870309319104,16.911946960036648,133.03046036866544,1.4318044603102107,34.04087361832464,157.23019853669157,41544.57309849434,186.92881345684867,488.4422644347268,543.9575579779618,214.68340027640764,347.0594088719913,398.8379882640239,4074.845764791557,339.624015500469,496.08403587012054,541.9167029819091,24267.274560492147,58.276571555154256
Gaia DR3 66813786864653952,6927.66162109375,nan,nan,56.634062883576696,24.870522124831343,9.843226494705222,2.5,0.9938669782612771,43.31195061996838,130.75046753533871,2.3065948323052385,71.84194363547469,156.51381755358352,19685.06823185075,144.42974530546883,426.13514340805966,447.5691742714244,187.26703837809043,327.2713819280465,378.9405192227863,4321.2258708401905,204.93209691185243,336.1194917991422,411.1672712114059,19238.285275417627,73.51037486590111
Gaia DR3 64987356314664192,4789.78466796875,nan,nan,56.979083944298914,23.4371557002281,9.852884758403356,2.5,0.20592525512098528,6.412636081959311,101.31086573767739,0.6404811782985901,14.60212435839015,132.9287395601521,96849.85058769964,141.50225960369173,504.9268129031079,609.3471416780002,198.4077032150631,357.08505812956406,407.03990043921294,3960.4389211378443,421.9009887362667,608.3138311099191,625.6520478398512,27223.996805413928,51.94731590961163
Gaia DR3 65020414679879296,6153.4140625,nan,nan,56.96895425474899,23.94102406851244,9.854058411141995,2.5,0.3744488174880615,16.41916381088923,129.15419648563,1.3904219489600378,33.207873540663606,154.47852959297026,42586.69440671553,181.48205031483278,474.2099517498767,528.1076313517528,211.30619981558374,341.8117907816079,392.84814831100005,4137.404268996302,329.72799393181754,481.6290559665348,526.1262431311274,23851.63151280469,59.292110127304205
Gaia DR3 66509355284993280,6390.84033203125,nan,nan,57.48778224525075,23.953091263163916,9.858765228416638,2.5,0.3728290433567102,16.34813851836005,128.59550697546868,1.3844557983082377,33.087214746210456,154.07831215854065,42741.99485271174,180.6970032892431,472.15863531676155,525.8231667203214,210.81506279604514,341.04881296814654,391.9772963607969,4146.6602685556945,328.3016711608285,479.5456463005752,523.8503495012161,23791.176342861974,59.44277584228824
Gaia DR3 64960628735279232,6429.5390625,nan,nan,56.71065598955907,23.238999951961915,9.883659932133856,2.5,0.3643777543947909,15.977558905344342,125.68050395191295,1.353320223413293,32.45519353951194,151.97494047567557,43574.33766806501,176.60096351830398,461.4557431091135,513.9038068850064,208.2340922768626,337.04000982486684,387.40188188049484,4195.98125192303,320.8597286965808,468.67530532384245,511.9757094877197,23473.441275953443,60.24738962419786
Gaia DR3 66523893753437824,5922.0380859375,nan,nan,57.1091158768964,24.048182417276895,10.00131434389208,2.5,0.32695658629233637,14.336682341249936,112.77326357057488,1.2153197223623589,29.605244527726207,142.33358199742725,47769.021500519666,158.46425164946223,414.06477940055595,461.12648852791716,196.40748642964994,318.6866756401552,366.4584353677377,4437.630031228395,287.9078108035538,420.5429010415809,459.39640447242084,22016.78350102179,64.23343184109805
Gaia DR3 66471220274934272,6163.9189453125,nan,nan,57.9870267667612,23.90175276491097,10.02795274621655,2.5,0.3190323547575858,13.989213609695906,110.04005222408844,1.18606841677714,28.990600516986277,140.21778279275145,48781.79607022883,154.62365790491975,404.02936393588107,449.950469401529,193.8126814476925,314.6635163993711,361.86843509707455,4494.36775688407,280.929978733119,410.3504796074717,448.2623162543095,21697.053487068744,65.1799823057059
Gaia DR3 69818649063339136,6342.345703125,nan,nan,56.52405572678152,24.99290204796424,10.05828724044816,2.5,0.3102422430529749,13.603776996590238,107.00818308415144,1.1536091104061077,28.30407580754339,137.83793067272185,49965.01464980494,150.36340277752825,392.8973793958245,437.5532475254381,190.89411491355816,310.1399990439448,356.7080020468569,4559.919928847071,273.1896794894438,399.0443330677857,435.91160707361524,21337.38558869017,66.27867113779375
Gaia DR3 64999588381514496,5972.0087890625,nan,nan,57.07052147815302,23.63658449525568,10.091053531531932,2.5,0.30101935113414885,13.199363452861634,103.82704018980178,1.1195384179566297,27.578322701008474,135.30221146781852,51279.89753783615,145.89339444237302,381.2173127817531,424.545649749756,187.78437137365236,305.32209984484814,351.212245716789,4631.874217725278,265.06828743633247,387.1815296065699,422.9528120409375,20954.115648313425,67.49096865306859
Gaia DR3 69922243674432896,5936.35693359375,nan,nan,56.438115339692565,25.595602858369812,10.093048733899485,2.5,0.3004666910899702,13.175129925144883,103.63641770522716,1.1174963807470168,27.534654979610952,135.14896847111197,51361.223280999955,145.62553973630813,380.51741233970563,423.7662001341001,187.59643423280332,305.03099488841525,350.88020073524604,4636.294626027873,264.5816321734965,386.4706790899791,422.1762868145449,20930.951584369075,67.56566019813494
Gaia DR3 65222759179728640,6010.95263671875,nan,nan,56.39758231507854,24.08301110684446,10.100267011939572,2.5,0.2984757300339332,13.087828499173055,102.94969908463798,1.1101395252301847,27.37717295190442,134.5956715708842,51656.66903801765,144.66059158406,377.9960168853074,420.95822831442456,186.9178658587021,303.97998904109,349.6814014525742,4652.324538974608,262.82845373002493,383.9098359277068,419.3788501243714,20847.31414120987,67.83672720590671
Gaia DR3 64971177174850304,5771.8857421875,nan,nan,56.54194518314664,23.339791180056473,10.10479489461788,2.5,0.23035651137799334,9.175914350888386,89.71899831989725,0.730756898610571,20.30554686091638,125.06024191066786,69646.66216870716,133.75935472289507,385.43467054325055,444.7800941015819,188.8892777005211,309.3034795407293,353.79730320001886,4572.252353814437,293.16819967878746,419.9877650230025,447.7783243511609,21996.531977427887,64.29256956616226
Gaia DR3 65249864715344640,5879.31103515625,nan,nan,55.73271789314188,23.876318899181303,10.161314721719224,2.5,0.21867169026154742,8.710466610216434,85.16800716343512,0.6938396107717506,19.379849152232254,121.02040162049636,72973.40403757477,126.9744189585936,365.88351850316803,422.21864878083335,183.60005350581812,301.0574360882727,344.44041524668216,4697.4875649922005,278.29725919707465,398.68390920389345,425.0647939692059,21322.957068567743,66.32351966124779
Gaia DR3 65199978672758272,5507.53515625,nan,nan,56.65709673682824,23.78750955142278,10.175985249346413,2.5,0.1529218052781952,4.762076830591611,75.23429058665117,0.4760857686943141,11.070111506161911,110.09362193740907,127750.61584392417,105.08075358132807,374.9628461897196,452.50624986120033,168.59967894897378,306.21435158765763,349.42188493198694,4618.3777966012785,313.30717938554864,451.7389048486073,464.6144086380191,22908.914738192532,61.73201910849984
Gaia DR3 66855430868954240,7567.29345703125,nan,nan,57.64315417851317,24.791530177629987,10.176025725844656,2.5,0.7314902953428322,31.877778660381157,96.23289656022246,1.7036807732539943,57.27572205523927,129.85455612408754,24691.326649870327,106.30090279749035,313.63726607845456,329.4128033581611,158.12244266110878,279.1004153220844,323.621766922154,5067.042127977775,150.83088921772006,247.3853661551085,302.62084889862376,15870.122185097292,89.11169970078119
Gaia DR3 65286595275655296,6999.54638671875,nan,nan,56.04135549227821,24.247034387183636,10.189103102469568,2.5,0.7227325556971953,31.49612317189923,95.08075187862424,1.683483053474115,56.75441580836628,128.88349987426466,24918.12385397901,105.02821929543477,309.88225587945095,325.4689211411071,157.06021009708562,277.34923201126935,321.6118890831177,5099.035436722004,149.02507215261517,244.42355429961205,298.99773233389385,15747.602119300213,89.8050097823998
Gaia DR3 64976743452464128,5124.7021484375,nan,nan,56.6006067845243,23.323414739385186,10.216409991127398,2.5,0.14733282615399318,4.588032665041744,72.48463118557359,0.45873252582615404,10.689332473777473,107.46046495021254,132301.39167645614,101.24026701989193,361.2587212881511,435.9680721994577,165.15423145033535,300.35095002549133,342.78403094798267,4708.537003971748,301.8564429659588,435.228772077184,447.63370254474876,22409.812610202443,63.10688924410063
Gaia DR3 64992067895753600,4967.9638671875,nan,nan,56.8569175454915,23.542049065234384,10.21804209425844,2.5,0.14711151850843315,4.581141012085928,72.37575250941084,0.45804531420265615,10.67422080721273,107.35515784124846,132488.69289058459,101.08819469687398,360.7160769967646,435.3132074953968,165.01637921469822,300.1164314746299,342.51855245826846,4712.21637357315,301.403026436637,434.5750178708559,446.96131497593944,22389.842920790958,63.163174809943506
Gaia DR3 66838452861270272,5849.0849609375,nan,nan,56.661659316992534,24.959436887087797,10.218967841704137,2.5,0.20736302224187528,8.26000237740441,80.76351969751595,0.6580955408923664,18.474882091111525,117.00203454676304,76547.90733703732,120.4079011378549,346.96174934469593,400.38349250127067,178.33625932333675,292.8571239147981,335.13696831907833,4829.022232645218,263.90503809483636,378.06585860676614,403.0824484900143,20652.525754406444,68.47654273334375
Gaia DR3 64924413571101952,6026.27685546875,nan,nan,57.485491827507374,23.21843142395095,10.245165683766867,2.5,0.26118579554878174,11.452706383108286,90.08772356088012,0.9722313111839384,24.377433226165525,123.8493966181238,58013.22679268581,126.58748399122635,330.7712502227087,368.3659966008252,173.73465128921484,283.5807249990537,326.4189597827895,4986.98761129768,229.99209608274808,335.94622887556267,366.9839373325741,19222.29751677595,73.57151563900534
Gaia DR3 64855522294672000,5814.546875,nan,nan,56.41075245671535,22.942244013235488,10.262397082885595,2.5,0.1992322398267564,7.936124564702097,77.59675158891024,0.6323867757721092,17.81859121821687,114.04218181068693,79367.30491506374,115.68666186081984,333.357248118821,384.68430455089475,174.45671557522024,286.81728105867205,328.2856650758301,4930.712532916732,253.5572218843845,363.2417535099031,387.2774334560282,20158.376883567642,70.15513057134622
Gaia DR3 66462939577861248,5928.07177734375,nan,nan,57.667058127725106,23.932844783221913,10.268411864129195,2.5,0.2556531111607854,11.210104331672088,88.17940025161224,0.951750980390893,23.92399827455742,122.18797120461544,59112.759754588194,123.90598825780623,323.7645409632711,360.5629198899348,171.69532095474926,280.42856450274854,322.82533912199744,5043.043902752048,225.1201861203936,328.8298983270321,359.21013670739364,18970.944059419933,74.5462934234353
Gaia DR3 68271464404415104,4745.10595703125,nan,nan,55.69135510109333,24.27115900898313,10.271748161192743,2.5,0.1400116751167817,4.360047626125009,68.88277987627002,0.4359957137908958,10.188037474323256,103.9329275435351,138811.18575950613,96.20951246743702,343.3073269444625,414.30427746142647,160.53371415297832,292.49359925661406,333.8900779063488,4835.023966224848,286.85682157676916,413.601714080029,425.39022815261995,21740.45535313933,65.04985932453721
Gaia DR3 66712872313875456,5931.4052734375,nan,nan,56.997006319300915,24.099146835719896,10.290915150071276,2.5,0.2504089042657603,10.980151697169893,86.37057806791563,0.9323339729937359,23.49214320547152,120.59576355551624,60199.42710223701,121.36430732536563,317.1231657405131,353.16670029381186,169.7405166584477,277.4079400125119,319.38193427361807,5097.956324931832,220.5023004748737,322.0846175351527,351.8416667242567,18730.027283661242,75.5051522859636
Gaia DR3 64941211186036352,5887.92236328125,nan,nan,57.14388698332008,23.434590988620933,10.318892871815818,2.5,0.18913038293401546,7.533731886161221,73.66229158095992,0.6004348686536802,16.996503342130737,110.27660690790505,83206.14740018666,109.82089383284845,316.4547266314226,365.1792997543025,169.5173877986438,279.13252409780193,319.5697935394729,5066.459263190647,240.70087508115472,344.8239702504464,367.6409468413985,19529.2600679483,72.41511237254312
Gaia DR3 65262101079552896,4788.6748046875,nan,nan,55.9980553766257,24.147742704436716,10.3497424399128,2.5,0.1303066380791027,4.057826945868926,64.10810712558767,0.4058460807125341,9.51907824631862,99.10959588289236,148566.22939516482,89.54066230837198,319.51066626938973,385.5863983682848,154.2050670146183,281.7424087560199,321.7228950893873,5019.526767792206,266.9730791989184,384.93253380883976,395.9039162700971,20823.65386686957,67.9138047248811
Gaia DR3 66517468482370304,5739.58642578125,nan,nan,57.07140351416555,23.890150538515897,10.355745569617389,2.5,0.17603287141148735,6.029970752034327,68.89226359924935,0.5797772675741844,13.886912888983481,104.42315471483433,101837.8651669223,97.40852194803243,309.101896343985,361.39938772129193,158.70214974574532,276.07981402933154,316.04366217520766,5122.48085701349,235.45372305398476,346.543332850036,365.03786767302296,19578.301966072708,72.23371898256498
Gaia DR3 66842133649512576,4650.54736328125,nan,nan,56.9901886116715,25.013319568391932,10.369793636480736,2.5,0.0006999914067858697,0.14268538240846207,9.707952013135868,0.0024825476495699246,0.32273867841887316,22.90779978293407,4381915.329459298,42.6047278507713,407.41397917716074,914.538713292569,84.52112475670975,344.0384282973926,415.58641316890976,4110.626738332339,847.4174649974692,1310.37618334089,1773.1857477687324,41860.89440313607,33.78364419913463
Gaia DR3 65295430026352512,5796.29150390625,nan,nan,56.23507805711012,24.432404748893703,10.39172959413828,2.5,0.17685877515094997,7.0449103577767564,68.8827594050074,0.5616039972416867,15.987640722386885,105.56072975291295,88456.67643711969,102.69523313996774,295.9217576495278,341.48486701663506,163.32405952518124,269.5048347118017,308.65253185578797,5247.4515490061685,225.08314784868202,322.45028046317805,343.7867916567898,18740.553661780737,75.4627418109437
Gaia DR3 66788291938818304,5788.3896484375,nan,nan,56.59455349459927,24.569949769064657,10.41135903934544,2.5,0.1736900078788634,6.918687153090117,67.64859144570029,0.551574241698367,15.725281948634164,104.31613197941286,89932.47733125245,100.85524926868125,290.6197465961445,335.36650467022855,161.6878631624942,266.9628472546689,305.7704948866854,5297.417138438024,221.05034760005213,316.67295957686764,337.62718587501337,18532.230008810868,76.31103011891871
Gaia DR3 68310531426918272,5935.6103515625,nan,nan,55.70377773525849,24.48292413737482,10.441545736372989,2.5,0.2179704060987911,9.557759663044484,75.18195102387628,0.8121301948741007,20.774869797272686,110.33736123735086,68073.28162214294,105.64251870825187,276.04236128293894,307.4167402686011,157.13156281784,257.94540704563207,297.2017671039384,5482.60803931629,191.93796690718466,280.36109613659033,306.26335434529557,17176.860780492334,82.33248091404512
