dist_bin_pc,v_bin,teff_bin_k,n
30.0,8.75,4800.0,36
450.0,15.5,3800.0,14
200.0,12.25,4400.0,2
210.0,15.0,3400.0,17
240.0,14.0,5000.0,21
410.0,15.75,4600.0,206
210.0,14.5,5000.0,5
450.0,14.75,5000.0,687
150.0,12.5,4000.0,1
370.0,14.0,5000.0,1885
310.0,15.0,4400.0,2939
410.0,15.0,4200.0,441
360.0,14.75,3800.0,7
420.0,14.5,4200.0,59
30.0,8.75,4600.0,19
380.0,12.75,4800.0,7
290.0,13.75,5000.0,366
160.0,15.5,3800.0,167
0.0,10.5,3200.0,1
400.0,15.0,4400.0,4178
240.0,14.75,3800.0,44
40.0,8.0,4800.0,1
440.0,14.5,4800.0,4074
250.0,12.5,5000.0,431
20.0,8.0,4800.0,14
300.0,14.75,4000.0,94
100.0,13.25,5000.0,5
0.0,8.5,3600.0,1
60.0,14.25,3200.0,15
40.0,7.75,5000.0,1
60.0,12.0,4400.0,1
120.0,14.5,3400.0,145
410.0,14.75,4200.0,182
0.0,9.0,2800.0,1
110.0,12.75,3600.0,2
270.0,15.0,4600.0,56
450.0,14.25,4400.0,132
110.0,11.75,5000.0,14
40.0,10.75,3800.0,5
330.0,15.5,4200.0,3669
20.0,9.0,4200.0,15
220.0,12.75,4400.0,29
300.0,15.5,4600.0,40
80.0,13.25,4600.0,9
10.0,10.5,3200.0,14
100.0,11.75,4200.0,14
220.0,15.0,4800.0,21
140.0,13.25,4200.0,274
390.0,15.25,4000.0,143
450.0,14.25,4800.0,2583
430.0,15.0,4800.0,701
140.0,13.25,3600.0,7
460.0,15.75,3800.0,38
350.0,15.25,4600.0,258
280.0,13.25,4600.0,89
110.0,11.5,4800.0,491
220.0,15.0,4400.0,79
50.0,15.75,2800.0,4
330.0,15.5,3800.0,132
160.0,15.5,4400.0,4
380.0,14.0,4400.0,160
40.0,13.25,3000.0,31
290.0,13.0,4800.0,150
160.0,13.5,4400.0,958
10.0,14.0,2800.0,18
190.0,15.5,3200.0,4
200.0,14.5,4200.0,1452
60.0,14.25,3400.0,38
260.0,15.75,4400.0,82
170.0,12.5,4400.0,38
320.0,15.75,4200.0,2224
460.0,13.0,5000.0,59
350.0,15.75,4000.0,1374
300.0,13.0,4600.0,59
60.0,9.0,4800.0,2
100.0,12.75,4400.0,96
80.0,13.25,5000.0,3
240.0,15.5,3600.0,610
60.0,12.75,3200.0,1
20.0,12.25,3400.0,3
250.0,15.75,4000.0,834
20.0,8.75,5000.0,1
170.0,13.75,4600.0,22
360.0,15.5,4000.0,359
80.0,11.0,4600.0,260
330.0,13.25,4800.0,174
30.0,12.75,3000.0,45
270.0,12.75,5000.0,792
230.0,13.5,4000.0,2
330.0,15.5,4400.0,908
220.0,15.5,4800.0,66
380.0,15.0,4200.0,538
70.0,13.5,3800.0,143
420.0,13.75,4800.0,326
380.0,14.5,4000.0,17
110.0,13.5,4400.0,3
100.0,10.0,5000.0,7
90.0,11.5,4600.0,398
490.0,15.25,4400.0,4097
170.0,14.5,4800.0,18
210.0,15.5,3800.0,1579
450.0,13.5,5000.0,441
420.0,13.0,5000.0,128
100.0,15.5,3600.0,90
30.0,11.0,3800.0,10
50.0,13.75,3000.0,16
270.0,11.75,5000.0,7
30.0,12.0,3800.0,1
90.0,13.5,4200.0,4
30.0,9.75,5000.0,1
240.0,13.0,4600.0,107
70.0,12.25,3400.0,2
120.0,13.5,4200.0,502
0.0,9.0,3400.0,3
40.0,10.25,4600.0,5
390.0,12.75,5000.0,72
50.0,13.5,3800.0,1
300.0,15.75,3800.0,405
0.0,10.25,3000.0,4
480.0,15.0,5000.0,495
210.0,13.25,4800.0,371
340.0,13.25,4600.0,71
180.0,12.5,5000.0,487
90.0,13.5,4400.0,4
280.0,14.5,4200.0,376
120.0,14.25,4600.0,22
40.0,12.0,3200.0,1
240.0,14.5,4200.0,1272
10.0,7.75,4800.0,2
210.0,13.25,5000.0,75
40.0,11.75,3800.0,5
210.0,14.75,3600.0,84
180.0,12.5,4800.0,1113
180.0,12.0,4800.0,46
130.0,14.0,4200.0,70
220.0,15.75,4000.0,139
70.0,14.75,3200.0,24
30.0,9.75,4400.0,37
340.0,11.25,5000.0,1
120.0,11.75,4800.0,553
100.0,13.5,3400.0,29
440.0,15.5,5000.0,70
110.0,14.75,4800.0,5
70.0,15.0,3600.0,14
150.0,13.25,4000.0,34
30.0,12.25,3200.0,27
490.0,15.75,4400.0,7538
130.0,14.75,4000.0,12
340.0,15.5,5000.0,27
330.0,12.5,4800.0,8
310.0,15.0,4000.0,170
360.0,12.75,5000.0,145
160.0,15.0,3400.0,156
190.0,10.5,5000.0,2
210.0,12.0,5000.0,144
450.0,14.5,4200.0,32
30.0,9.25,4800.0,10
40.0,13.25,3400.0,4
0.0,10.0,3000.0,3
250.0,15.5,3600.0,513
290.0,13.75,4600.0,1877
450.0,14.75,4000.0,1
390.0,14.75,4800.0,631
430.0,14.25,5000.0,2759
460.0,15.0,5000.0,360
140.0,15.75,3800.0,10
250.0,15.0,4200.0,2156
30.0,14.0,3200.0,73
470.0,13.75,4400.0,1
320.0,13.0,4800.0,140
370.0,15.75,4400.0,1251
70.0,10.5,4400.0,4
340.0,14.0,4600.0,1591
130.0,14.5,3800.0,901
90.0,14.5,3800.0,9
110.0,9.75,5000.0,2
260.0,11.0,5000.0,6
20.0,14.0,3000.0,114
200.0,15.0,4200.0,237
40.0,12.25,3800.0,5
40.0,14.0,3000.0,116
230.0,14.5,4200.0,1469
120.0,12.5,4600.0,126
140.0,13.5,4400.0,121
10.0,10.0,3600.0,4
230.0,15.25,4000.0,1682
0.0,11.25,3000.0,5
340.0,14.25,4800.0,1076
110.0,13.0,3600.0,4
20.0,8.25,4200.0,1
10.0,8.75,4000.0,3
320.0,15.25,4000.0,275
310.0,12.25,5000.0,33
30.0,8.5,5000.0,31
360.0,15.25,5000.0,43
180.0,13.5,4000.0,21
300.0,15.5,4200.0,2510
440.0,13.5,4800.0,194
210.0,13.0,4800.0,1178
80.0,13.75,4400.0,1
120.0,15.25,3400.0,1497
420.0,15.25,4800.0,268
300.0,15.5,5000.0,15
330.0,15.75,3800.0,250
130.0,15.5,3800.0,2
150.0,15.75,5000.0,2
130.0,15.0,4600.0,4
110.0,10.75,4800.0,12
310.0,15.25,3600.0,56
130.0,15.75,4800.0,3
420.0,13.75,4400.0,7
270.0,13.25,5000.0,1481
90.0,15.0,3200.0,67
130.0,15.0,3800.0,175
100.0,12.0,4000.0,2
170.0,14.5,3400.0,15
420.0,15.75,4800.0,69
90.0,13.75,4400.0,3
190.0,13.5,4800.0,30
100.0,12.0,5000.0,3
220.0,14.5,4000.0,126
160.0,10.5,5000.0,1
340.0,15.5,4000.0,510
10.0,10.75,3600.0,2
30.0,11.75,3400.0,12
150.0,14.0,3600.0,54
400.0,12.5,4800.0,1
130.0,15.75,4600.0,1
160.0,15.75,4000.0,5
340.0,15.0,5000.0,31
190.0,14.75,4000.0,1410
170.0,11.0,5000.0,11
110.0,14.0,4600.0,14
30.0,11.5,3200.0,4
190.0,13.5,4600.0,278
0.0,9.75,3200.0,6
320.0,13.5,4600.0,105
210.0,12.5,4800.0,304
60.0,10.0,4800.0,138
430.0,15.0,4400.0,3487
480.0,14.75,4400.0,421
210.0,15.5,4600.0,54
310.0,13.5,4800.0,1634
490.0,13.75,4400.0,1
490.0,15.75,4200.0,2027
370.0,15.0,4200.0,636
90.0,13.0,4000.0,339
110.0,15.0,4800.0,1
490.0,15.75,5000.0,87
70.0,12.75,4200.0,7
90.0,10.25,4800.0,9
20.0,9.5,4200.0,18
410.0,14.5,4400.0,416
140.0,15.5,3600.0,1546
330.0,13.5,4400.0,46
220.0,14.75,3800.0,84
450.0,13.75,5000.0,1423
20.0,15.0,2800.0,34
30.0,12.25,3000.0,5
320.0,15.5,4600.0,66
260.0,15.0,3800.0,74
20.0,7.5,4800.0,4
250.0,13.75,4000.0,3
440.0,15.25,3600.0,2
150.0,13.0,5000.0,8
440.0,14.75,4400.0,865
30.0,10.75,3400.0,1
100.0,14.0,5000.0,22
100.0,14.0,3200.0,1
60.0,9.5,5000.0,55
80.0,12.5,4400.0,5
220.0,12.75,5000.0,1337
10.0,7.5,4200.0,1
490.0,12.5,5000.0,22
180.0,15.75,3400.0,1094
300.0,13.25,5000.0,2021
230.0,13.25,4400.0,96
70.0,12.25,3600.0,4
220.0,15.25,3600.0,455
280.0,13.5,4400.0,101
100.0,14.75,4600.0,1
10.0,13.5,2800.0,10
130.0,14.5,5000.0,54
270.0,14.75,3600.0,16
60.0,15.5,3000.0,16
490.0,12.25,5000.0,12
130.0,12.75,4600.0,71
50.0,14.75,3400.0,1
10.0,8.0,3600.0,2
470.0,15.0,4200.0,197
50.0,10.0,4600.0,92
270.0,15.75,3400.0,98
420.0,15.5,4400.0,5845
140.0,14.25,4800.0,38
120.0,13.75,4000.0,730
390.0,13.75,4200.0,1
20.0,8.25,4600.0,18
390.0,15.5,4200.0,2665
60.0,11.25,4400.0,145
430.0,12.75,4800.0,2
480.0,13.5,4800.0,91
180.0,13.25,4600.0,504
100.0,14.0,3400.0,93
250.0,15.25,4200.0,1167
130.0,12.25,4200.0,19
220.0,15.25,4000.0,1435
200.0,15.0,4800.0,51
370.0,15.0,4400.0,4683
200.0,14.0,3600.0,1
0.0,9.0,3600.0,1
140.0,10.75,5000.0,17
190.0,13.75,3600.0,1
0.0,8.5,3000.0,2
400.0,15.5,4000.0,279
0.0,6.75,3200.0,1
250.0,14.5,5000.0,9
430.0,13.25,4800.0,56
290.0,15.75,5000.0,17
20.0,10.75,4000.0,1
110.0,14.25,4600.0,10
340.0,13.75,4800.0,2387
390.0,13.75,5000.0,2891
110.0,12.25,4200.0,20
40.0,8.5,4800.0,1
260.0,15.75,4600.0,75
100.0,14.25,4800.0,7
470.0,15.75,4600.0,668
190.0,13.75,4000.0,33
60.0,10.25,4400.0,3
450.0,14.75,4400.0,718
20.0,13.25,3000.0,70
140.0,15.25,5000.0,2
400.0,15.5,4600.0,373
180.0,14.5,5000.0,13
180.0,14.0,4800.0,12
140.0,12.25,4200.0,12
300.0,13.75,4400.0,118
130.0,12.25,4600.0,792
460.0,15.75,4800.0,131
260.0,14.25,4600.0,390
350.0,15.25,4000.0,191
470.0,15.5,5000.0,112
20.0,10.5,4000.0,1
430.0,14.5,5000.0,1095
170.0,12.25,4400.0,29
60.0,15.0,3400.0,1
120.0,14.5,3800.0,637
110.0,14.5,4400.0,3
130.0,10.75,5000.0,28
260.0,15.5,3400.0,39
200.0,13.75,5000.0,4
260.0,11.5,5000.0,1
180.0,13.5,5000.0,6
440.0,15.75,4200.0,3382
410.0,15.25,4600.0,1039
80.0,12.0,3600.0,1
380.0,15.5,4400.0,3642
140.0,14.25,3600.0,180
230.0,15.0,3600.0,131
430.0,14.5,4000.0,1
240.0,15.0,4200.0,1731
230.0,12.5,4800.0,107
390.0,15.25,4200.0,993
50.0,11.5,4200.0,20
100.0,14.75,4000.0,1
250.0,14.0,5000.0,25
490.0,15.5,4800.0,417
270.0,14.5,4000.0,88
20.0,12.0,3400.0,4
310.0,15.75,4400.0,269
160.0,12.0,4200.0,1
190.0,11.75,5000.0,100
250.0,10.75,5000.0,2
30.0,12.5,3200.0,62
230.0,15.0,4600.0,20
210.0,14.25,4600.0,35
50.0,12.25,4200.0,1
280.0,13.25,4400.0,48
210.0,13.25,4600.0,1612
260.0,15.5,3800.0,366
250.0,13.5,4800.0,929
250.0,15.0,4600.0,28
240.0,15.75,4600.0,76
220.0,14.0,4400.0,2042
380.0,15.75,4400.0,1678
410.0,15.25,3600.0,2
450.0,15.5,5000.0,100
50.0,15.75,3000.0,193
110.0,14.25,4000.0,19
400.0,15.0,4600.0,2071
120.0,15.75,3600.0,219
390.0,14.25,5000.0,1110
300.0,14.0,4800.0,835
90.0,15.25,3200.0,139
410.0,15.25,4800.0,215
350.0,15.75,4200.0,3913
90.0,15.5,3600.0,28
150.0,12.5,4800.0,237
260.0,14.0,4600.0,1159
260.0,14.5,4000.0,78
40.0,10.75,4000.0,21
350.0,14.25,4000.0,2
300.0,15.75,4400.0,193
240.0,11.25,5000.0,3
180.0,11.5,4800.0,20
480.0,14.0,4800.0,395
280.0,15.5,3400.0,20
270.0,15.0,5000.0,11
190.0,14.5,4600.0,10
40.0,15.75,3000.0,274
280.0,15.5,4400.0,186
290.0,13.75,4000.0,2
60.0,9.75,4600.0,5
190.0,13.5,5000.0,9
100.0,14.5,4400.0,1
170.0,11.75,4800.0,29
150.0,13.25,4400.0,1063
300.0,14.25,4600.0,1715
260.0,12.75,4800.0,89
460.0,15.25,3800.0,3
20.0,14.25,3000.0,113
30.0,12.5,3600.0,1
430.0,15.75,4000.0,414
340.0,13.75,4600.0,288
140.0,13.0,3800.0,5
190.0,12.75,4200.0,9
120.0,14.0,4400.0,7
170.0,13.0,4800.0,75
450.0,15.0,4800.0,1039
200.0,13.5,4000.0,2
170.0,11.25,5000.0,39
130.0,15.75,3000.0,1
150.0,14.75,3600.0,425
220.0,15.0,5000.0,12
200.0,15.75,4400.0,32
400.0,14.25,4800.0,3482
130.0,12.5,5000.0,9
150.0,12.0,5000.0,544
160.0,12.5,5000.0,77
0.0,10.25,3200.0,2
150.0,15.0,3800.0,873
280.0,14.25,4600.0,940
170.0,11.75,4600.0,13
60.0,10.0,4400.0,1
230.0,12.75,5000.0,1458
280.0,15.25,4600.0,37
10.0,10.5,3000.0,7
70.0,14.25,3400.0,401
230.0,15.25,4600.0,28
320.0,14.5,5000.0,62
110.0,14.25,3400.0,107
120.0,15.75,4400.0,1
310.0,13.75,4200.0,13
170.0,13.25,5000.0,12
440.0,14.0,5000.0,3355
110.0,12.25,4000.0,8
320.0,14.75,4200.0,470
160.0,12.0,5000.0,790
150.0,14.0,3800.0,47
60.0,13.0,3400.0,23
170.0,15.0,5000.0,56
160.0,12.5,4200.0,4
330.0,15.0,4400.0,3984
80.0,11.25,4800.0,35
80.0,13.25,4800.0,6
240.0,14.0,4000.0,16
50.0,15.5,3200.0,14
450.0,15.5,4400.0,6514
80.0,12.25,3600.0,1
190.0,13.5,4400.0,1463
200.0,14.0,5000.0,9
70.0,11.0,4200.0,1
120.0,14.5,4400.0,1
100.0,14.25,3600.0,783
50.0,11.25,4000.0,23
250.0,14.25,4400.0,2451
80.0,13.5,4600.0,5
280.0,15.75,4200.0,685
250.0,13.0,4400.0,35
390.0,14.0,4800.0,2604
60.0,15.25,3000.0,11
450.0,15.0,4400.0,2709
260.0,15.75,4800.0,67
70.0,10.0,4800.0,17
330.0,14.75,4600.0,759
120.0,12.5,4000.0,6
460.0,15.0,4600.0,4912
230.0,14.5,4400.0,863
440.0,15.25,4400.0,5687
50.0,13.25,3200.0,17
230.0,13.25,4600.0,1329
90.0,12.75,3800.0,12
250.0,15.5,4800.0,71
470.0,14.5,4400.0,241
280.0,12.75,5000.0,635
230.0,14.75,3600.0,39
180.0,14.5,3600.0,119
410.0,14.0,4800.0,1768
200.0,13.25,4800.0,186
340.0,14.75,4200.0,417
470.0,11.75,5000.0,1
190.0,13.0,4400.0,188
430.0,15.25,4600.0,1529
330.0,15.25,4600.0,138
430.0,13.75,5000.0,1897
220.0,15.75,4200.0,56
140.0,14.75,3800.0,945
140.0,10.75,4800.0,4
10.0,8.75,3600.0,2
490.0,15.75,4800.0,212
60.0,14.75,3400.0,9
190.0,13.25,4800.0,96
440.0,15.25,4000.0,76
180.0,12.25,4800.0,430
390.0,15.5,4400.0,4305
370.0,13.0,4400.0,1
200.0,13.0,5000.0,129
350.0,13.75,4800.0,1920
400.0,15.0,3600.0,1
170.0,15.5,4200.0,9
240.0,14.75,4200.0,2004
450.0,15.75,4800.0,117
40.0,15.0,3000.0,264
30.0,9.75,4600.0,1
350.0,14.5,4200.0,189
110.0,14.0,4000.0,148
450.0,15.75,4600.0,491
240.0,14.75,3400.0,2
120.0,13.5,3400.0,2
340.0,14.75,3600.0,1
240.0,13.5,4800.0,572
150.0,11.75,4800.0,112
280.0,14.75,4800.0,35
280.0,14.75,3600.0,2
430.0,14.25,4800.0,3414
390.0,13.0,4800.0,33
50.0,12.25,3800.0,16
340.0,14.25,4600.0,3153
150.0,15.0,3400.0,241
420.0,14.75,4400.0,1408
60.0,12.5,3800.0,36
400.0,15.75,4800.0,64
310.0,14.0,4400.0,397
70.0,11.25,4400.0,201
460.0,15.75,3600.0,21
370.0,14.75,3800.0,2
390.0,15.0,4200.0,579
20.0,13.5,3000.0,85
10.0,9.5,3600.0,10
150.0,12.0,4400.0,13
170.0,13.0,5000.0,18
230.0,14.0,4400.0,2085
140.0,12.5,4000.0,2
90.0,11.25,4800.0,246
370.0,13.75,5000.0,2849
130.0,11.75,4800.0,611
310.0,12.5,4800.0,11
50.0,10.75,4600.0,6
350.0,15.0,4200.0,706
160.0,15.0,3200.0,4
110.0,10.5,4600.0,2
210.0,14.75,4800.0,11
210.0,14.25,3600.0,4
230.0,12.25,4600.0,13
350.0,14.5,4000.0,22
360.0,14.75,5000.0,100
230.0,12.75,4400.0,18
290.0,15.0,4600.0,72
250.0,15.5,3800.0,535
390.0,15.5,5000.0,41
360.0,15.75,4800.0,34
400.0,13.5,4800.0,181
140.0,14.75,5000.0,54
40.0,9.0,4800.0,20
470.0,13.75,4800.0,262
170.0,15.75,3800.0,98
240.0,15.0,3800.0,116
240.0,14.5,4400.0,1469
300.0,15.0,4600.0,109
480.0,15.75,5000.0,73
460.0,13.75,4400.0,1
120.0,14.0,3600.0,138
160.0,13.5,4000.0,54
400.0,13.25,4600.0,6
240.0,13.75,4200.0,105
80.0,9.75,4600.0,1
430.0,15.5,4400.0,6112
360.0,15.5,3800.0,81
140.0,11.0,5000.0,29
150.0,14.25,5000.0,14
460.0,15.75,5000.0,78
390.0,15.5,3800.0,55
360.0,15.5,4600.0,155
210.0,15.25,3800.0,798
80.0,13.0,4200.0,17
310.0,14.25,4000.0,8
20.0,9.5,4400.0,1
120.0,14.25,3800.0,730
50.0,10.0,5000.0,12
370.0,14.25,4400.0,272
160.0,15.75,3600.0,2053
300.0,14.25,4800.0,282
100.0,13.75,3600.0,138
460.0,14.25,4800.0,2217
80.0,14.5,3800.0,3
200.0,15.75,4200.0,29
40.0,13.75,3000.0,78
200.0,15.25,3600.0,509
220.0,14.25,4600.0,64
30.0,11.75,3600.0,11
170.0,15.75,4000.0,9
470.0,14.25,4400.0,70
50.0,13.5,3400.0,6
370.0,13.25,4800.0,166
420.0,13.0,4800.0,16
210.0,12.5,4600.0,55
50.0,11.75,4200.0,7
60.0,9.75,4800.0,20
40.0,10.25,4000.0,5
260.0,13.25,5000.0,1004
160.0,12.5,4800.0,632
410.0,14.75,5000.0,302
280.0,13.0,4200.0,1
220.0,15.25,3800.0,478
290.0,14.5,4600.0,498
210.0,11.75,4800.0,17
470.0,13.0,4800.0,1
120.0,13.0,4000.0,35
400.0,14.5,4200.0,81
150.0,13.25,5000.0,2
240.0,15.75,4800.0,71
230.0,14.5,5000.0,6
490.0,12.75,5000.0,12
310.0,14.5,4200.0,272
460.0,15.75,4600.0,592
310.0,13.5,5000.0,1956
160.0,15.5,3400.0,799
160.0,14.0,4400.0,48
30.0,14.5,3200.0,19
290.0,15.5,3400.0,11
230.0,15.0,3800.0,145
200.0,14.25,4000.0,91
70.0,14.75,3000.0,1
470.0,14.5,4600.0,892
370.0,15.75,4000.0,868
310.0,13.75,4800.0,2421
210.0,14.0,4000.0,64
50.0,13.5,3600.0,3
190.0,13.75,4800.0,18
210.0,14.75,5000.0,2
160.0,14.5,4800.0,48
0.0,9.25,3400.0,1
430.0,15.25,3800.0,8
360.0,15.75,3600.0,169
280.0,14.25,4000.0,30
360.0,15.0,4400.0,4565
160.0,14.0,3600.0,19
330.0,15.0,4200.0,1036
180.0,13.5,4800.0,27
310.0,14.5,4600.0,1037
380.0,15.75,4800.0,41
490.0,15.0,4800.0,2398
240.0,12.25,4800.0,44
120.0,13.75,4200.0,95
200.0,13.75,4200.0,138
140.0,15.25,4200.0,4
270.0,14.25,4000.0,24
270.0,14.5,4600.0,218
130.0,11.75,4600.0,47
440.0,14.0,4400.0,35
260.0,10.75,5000.0,2
160.0,14.0,4600.0,9
430.0,13.5,4400.0,1
180.0,14.0,3800.0,20
220.0,14.0,4600.0,156
70.0,13.5,3400.0,67
210.0,14.75,3400.0,4
130.0,13.75,4000.0,587
270.0,15.5,3800.0,289
150.0,12.5,4200.0,8
180.0,11.25,4800.0,1
360.0,15.0,5000.0,33
140.0,15.5,4000.0,3
90.0,13.25,4400.0,7
200.0,10.5,5000.0,1
200.0,14.0,4000.0,61
230.0,14.0,4200.0,204
110.0,12.5,4200.0,41
70.0,11.75,4000.0,19
490.0,14.5,4600.0,550
70.0,11.5,4000.0,7
330.0,13.75,5000.0,1577
240.0,15.75,4200.0,151
70.0,13.75,4800.0,1
280.0,15.0,4800.0,20
230.0,15.0,3400.0,12
220.0,15.75,4800.0,58
50.0,14.5,3000.0,46
420.0,15.0,4000.0,32
130.0,14.75,3600.0,1010
240.0,14.25,4600.0,139
290.0,14.75,4200.0,875
280.0,15.25,3800.0,121
220.0,13.75,4400.0,1740
80.0,11.75,4200.0,19
130.0,14.0,3400.0,31
40.0,11.5,4000.0,11
80.0,14.25,3400.0,448
310.0,12.75,5000.0,253
410.0,15.75,4200.0,4561
70.0,11.5,4200.0,15
440.0,13.25,5000.0,225
130.0,12.5,4600.0,399
100.0,14.25,3800.0,272
100.0,12.75,4000.0,36
100.0,13.5,4400.0,2
320.0,14.0,4600.0,2502
20.0,13.0,3200.0,21
350.0,14.75,4400.0,3812
200.0,14.5,4400.0,117
40.0,14.5,3400.0,1
480.0,13.75,4800.0,222
470.0,15.75,3600.0,20
240.0,15.25,4200.0,749
10.0,12.0,2800.0,1
340.0,13.5,4800.0,719
50.0,9.5,5000.0,102
70.0,12.75,4400.0,1
90.0,12.25,3800.0,2
80.0,9.5,5000.0,5
220.0,13.25,4200.0,15
390.0,13.5,5000.0,1442
250.0,12.75,4600.0,66
30.0,9.0,5000.0,4
350.0,15.5,3600.0,84
110.0,13.75,4000.0,547
90.0,11.25,4600.0,259
310.0,13.5,4200.0,3
340.0,15.25,4400.0,3010
330.0,14.5,5000.0,86
350.0,15.5,4200.0,3884
120.0,13.25,4800.0,2
200.0,15.25,4600.0,55
110.0,15.5,3200.0,177
480.0,14.75,4200.0,51
390.0,15.25,5000.0,43
380.0,13.5,4600.0,123
130.0,14.75,4800.0,15
400.0,14.25,5000.0,1408
210.0,15.25,4600.0,66
300.0,14.0,4000.0,7
200.0,14.5,4600.0,13
40.0,11.25,4000.0,22
330.0,13.0,4400.0,1
290.0,12.5,4800.0,39
440.0,14.5,4200.0,25
100.0,12.75,4200.0,367
230.0,15.75,3800.0,1721
300.0,14.75,4400.0,3426
60.0,12.5,4400.0,1
430.0,15.0,5000.0,196
270.0,14.25,4600.0,624
300.0,15.75,3600.0,543
310.0,15.75,4200.0,1770
60.0,11.5,4000.0,15
400.0,13.75,4600.0,175
400.0,14.0,4200.0,4
210.0,14.75,3800.0,85
390.0,14.5,5000.0,461
20.0,10.0,3800.0,16
70.0,12.25,4400.0,1
190.0,15.75,4200.0,13
260.0,13.0,4400.0,27
100.0,14.5,4600.0,1
240.0,13.0,4800.0,1423
390.0,14.25,4600.0,1628
180.0,14.5,4600.0,6
370.0,12.75,4800.0,12
110.0,12.0,4800.0,27
0.0,5.75,3800.0,1
30.0,12.75,3200.0,43
410.0,14.25,4400.0,194
120.0,15.5,3200.0,124
310.0,15.25,3400.0,1
280.0,12.75,4800.0,104
290.0,11.25,5000.0,6
310.0,14.75,3800.0,12
230.0,13.25,4200.0,6
460.0,15.5,4800.0,252
130.0,13.5,3600.0,26
110.0,14.0,5000.0,22
140.0,13.0,3600.0,1
90.0,11.25,5000.0,28
340.0,13.5,4600.0,130
270.0,13.75,4000.0,5
160.0,14.5,3400.0,35
400.0,13.75,4800.0,480
80.0,11.5,4000.0,5
50.0,13.75,3600.0,4
90.0,14.5,4000.0,2
160.0,14.5,5000.0,15
480.0,15.25,4200.0,465
70.0,11.25,4800.0,3
490.0,15.25,3800.0,2
350.0,14.0,4600.0,1211
190.0,15.0,4600.0,39
240.0,13.5,4600.0,1883
370.0,14.75,5000.0,123
200.0,13.75,4000.0,23
400.0,13.0,5000.0,164
310.0,11.75,5000.0,3
110.0,14.5,4200.0,4
70.0,14.25,3600.0,211
220.0,13.5,5000.0,44
40.0,14.0,3400.0,3
380.0,15.0,4000.0,80
280.0,15.0,4400.0,1104
150.0,11.75,4600.0,19
270.0,15.75,4000.0,1602
390.0,13.25,4600.0,10
390.0,15.0,4400.0,4495
370.0,15.25,4800.0,91
70.0,10.0,4600.0,6
370.0,13.25,4600.0,27
420.0,12.5,5000.0,8
310.0,13.25,5000.0,1991
230.0,14.25,3600.0,2
160.0,11.75,4800.0,30
30.0,10.0,4400.0,9
170.0,15.25,3800.0,1038
350.0,15.25,5000.0,25
330.0,14.5,4800.0,271
10.0,13.0,3200.0,2
90.0,13.0,4600.0,5
200.0,12.5,4400.0,26
450.0,14.25,5000.0,3551
120.0,15.5,4600.0,1
40.0,13.0,3000.0,12
110.0,11.25,4400.0,9
150.0,14.0,4000.0,487
20.0,9.75,3800.0,15
360.0,13.75,4400.0,77
80.0,15.75,3600.0,2
90.0,12.5,4400.0,94
320.0,15.75,5000.0,26
370.0,15.5,5000.0,27
470.0,15.5,4800.0,310
110.0,13.25,3600.0,12
270.0,11.5,5000.0,3
410.0,14.25,4200.0,17
120.0,14.0,5000.0,14
210.0,11.75,5000.0,70
410.0,11.5,5000.0,1
160.0,13.5,5000.0,2
300.0,14.5,4400.0,3189
360.0,15.0,4200.0,645
270.0,12.5,5000.0,214
350.0,15.75,5000.0,22
170.0,14.5,4200.0,263
140.0,13.5,4000.0,48
160.0,13.75,4600.0,11
10.0,9.75,3400.0,6
140.0,15.5,3400.0,1718
70.0,12.0,3600.0,2
90.0,15.5,3400.0,1951
150.0,15.75,4600.0,1
380.0,11.75,5000.0,7
400.0,15.25,3800.0,14
310.0,13.5,4400.0,78
440.0,15.0,5000.0,244
110.0,15.25,3600.0,603
270.0,13.5,5000.0,494
310.0,14.0,4200.0,55
90.0,10.5,4600.0,5
320.0,15.75,4800.0,41
80.0,12.25,4200.0,230
90.0,15.25,3400.0,2071
310.0,11.5,5000.0,2
10.0,12.0,3000.0,27
370.0,14.5,4600.0,3496
70.0,13.0,4800.0,3
260.0,12.25,5000.0,102
130.0,14.5,3400.0,137
110.0,13.75,4800.0,24
130.0,13.0,4400.0,763
120.0,14.75,3400.0,320
230.0,15.0,4400.0,114
310.0,12.0,5000.0,7
280.0,13.0,4600.0,88
290.0,15.25,4000.0,489
140.0,14.25,4600.0,20
200.0,12.0,4600.0,8
230.0,15.0,4800.0,8
270.0,13.75,4800.0,727
220.0,15.25,5000.0,33
440.0,15.25,3800.0,5
120.0,11.5,4600.0,19
300.0,15.5,4800.0,29
180.0,15.5,4600.0,21
30.0,13.75,3000.0,149
210.0,15.25,3400.0,63
160.0,12.5,4400.0,46
100.0,10.25,4800.0,6
100.0,9.75,5000.0,4
0.0,12.0,2800.0,1
320.0,14.75,4600.0,522
130.0,13.5,4400.0,33
290.0,15.0,3800.0,54
490.0,13.5,5000.0,349
10.0,13.25,3000.0,18
370.0,13.5,5000.0,1888
280.0,14.25,5000.0,47
340.0,14.0,5000.0,763
230.0,13.0,4800.0,1556
80.0,15.5,3200.0,277
170.0,14.75,3400.0,58
460.0,15.5,4000.0,153
220.0,15.25,4200.0,271
170.0,14.25,5000.0,3
90.0,12.25,4400.0,330
320.0,14.25,4400.0,1397
110.0,11.5,4200.0,2
140.0,13.0,5000.0,1
