pl_name,pl_trandur,st_teff,st_rad,st_mass,ra,dec,sy_vmag,designation,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,logg_gspphot,parallax,pmra,pmdec,ruwe,cluster,nn_source_id,nn_sep_arcsec,nn_dG,vis_waltzer_2026,cluster_center_ra,cluster_center_dec
Gaia DR3 3017363582294583936,2.5,6001.89794921875,,,83.77349138995108,-5.422089591446636,11.300581150429977,Gaia DR3 3017363582294583936,3017363582294583936,11.064143,11.648168,10.267956,1.3802118,6001.898,3.4108,2.5470343238229414,1.6479723789100476,-0.13802597303445907,1.1038474,ONC,3017360554330360320,93.57254085293538,1.1482,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017383029906588160,2.5,5774.77001953125,,,84.28728361208734,-5.177614285513394,11.33801998912041,Gaia DR3 3017383029906588160,3017383029906588160,11.233689,11.533974,10.765569,0.76840496,5774.77,4.1701,3.1483201892548007,-4.408962440738111,1.6882106568078954,1.2943856,ONC,3017396189684696704,444.22205011610555,0.022891045,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209724958330998144,2.5,5116.70751953125,,,82.6776365474285,-4.58385985307183,11.36658833442735,Gaia DR3 3209724958330998144,3209724958330998144,11.127982,11.751047,10.3611,1.3899469,5116.7075,3.433,2.476174354543515,-1.8295936273228077,0.3870223954457682,1.0884857,ONC,3209727573968114176,166.6910977193249,0.3257351,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016924705343441280,2.5,6629.732421875,,,83.90280362553993,-6.753537436331358,11.368483899418287,Gaia DR3 3016924705343441280,3016924705343441280,11.298257,11.512877,10.937029,0.5758486,6629.7324,4.2173,2.581294352461264,-2.1022308789076556,-3.476323199494347,0.90076655,ONC,3016924842782742528,102.3849664185361,1.056961,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209468909561995264,2.5,6759.0322265625,,,82.57000560500009,-5.354018268634998,11.376679702302157,Gaia DR3 3209468909561995264,3209468909561995264,11.24988,11.605127,10.723724,0.88140297,6759.032,3.8677,1.9972266158057068,-0.6837197881615933,0.8935427240459153,1.0757331,ONC,3209476193826528640,311.4178506608441,0.37852192,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209025192196472320,2.5,4700.19140625,,,82.58718074288151,-5.740522625080584,11.377976619502064,Gaia DR3 3209025192196472320,3209025192196472320,11.135732,11.774135,10.367815,1.4063196,4700.1914,2.452,1.0470176596288188,1.803342022316251,-2.837469480654431,1.0312427,ONC,3209024878662353664,65.91388711696219,-0.3485422,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017364613086735360,2.5,5168.81591796875,,,83.73322514474158,-5.386955250092924,11.386026466455196,Gaia DR3 3017364613086735360,3017364613086735360,11.099768,11.84115,10.230954,1.6101961,5168.816,3.2863,2.5160588854249792,1.4534627974026366,0.18359200442927365,1.1668823,ONC,3017363582294583936,191.89752432354527,-0.035624504,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016942018355671168,2.5,6127.97216796875,,,83.79475559215257,-6.579057879449709,11.38818460048099,Gaia DR3 3016942018355671168,3016942018355671168,11.301012,11.559892,10.884154,0.6757374,6127.972,4.2617,3.429631071150471,-7.675044940805424,-0.74443415442825,1.0960634,ONC,3016562003945622912,568.9109425795408,-0.033773422,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209003098884716800,2.5,6343.3623046875,,,82.79469887965321,-5.980362752205452,11.399818073632122,Gaia DR3 3209003098884716800,3209003098884716800,11.260054,11.645745,10.702119,0.9436264,6343.3623,3.8224,2.111079413201643,6.6317293861808535,3.801927820371123,1.0189055,ONC,3209004400258290304,198.7044819601496,-0.14626312,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209647064803713920,2.5,6055.92578125,,,83.36555582739884,-4.505951974796027,11.401258214044343,Gaia DR3 3209647064803713920,3209647064803713920,11.307898,11.5820055,10.872044,0.7099619,6055.926,4.2071,2.985388282082968,1.1983667115992838,-0.21120863323255692,1.131572,ONC,3209620302866114432,509.2488333100729,-2.666298,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209071302965221504,2.5,6443.48583984375,,,82.3721728868468,-5.743067848875362,11.448180329402469,Gaia DR3 3209071302965221504,3209071302965221504,11.344536,11.6454,10.880577,0.76482296,6443.486,3.9648,1.9860587529485438,8.110133135158591,-0.49907883447909424,1.305166,ONC,3209074803362165888,191.71107944166513,0.362463,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209004400258290304,2.5,4230.9619140625,,,82.74942534795981,-6.012288283443681,11.460981427327622,Gaia DR3 3209004400258290304,3209004400258290304,11.1137905,12.08417,10.148789,1.9353809,4230.962,1.8325,0.4430166441351809,0.6038546957838659,-1.7446672297826735,1.1576093,ONC,3209000934221238400,152.98105907424372,0.325325,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017159622876498048,2.5,5969.7666015625,,,83.81449593171789,-6.137334289691628,11.497886542332129,Gaia DR3 3017159622876498048,3017159622876498048,11.403766,11.679638,10.965539,0.71409893,5969.7666,4.0599,2.726133947724221,0.7040191579927957,9.407701220296586,1.252176,ONC,3017147592669974144,147.27878005970848,0.49674892,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209536636903447936,2.5,6076.646484375,,,83.53678499534729,-5.171973736041943,11.56347736595057,Gaia DR3 3209536636903447936,3209536636903447936,11.46595,11.749317,11.016848,0.73246956,6076.6465,4.1468,2.6043870158587406,9.57676744581927,-2.6071568292344107,1.1349726,ONC,3209537427177438336,339.8214090051384,-1.8938923,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017323759357832320,2.5,5821.35009765625,,,84.91032214880128,-5.236968888900833,11.565182512420987,Gaia DR3 3017323759357832320,3017323759357832320,11.461928,11.761379,10.998598,0.76278114,5821.35,4.3434,3.7512392067714564,7.208933397350441,-3.63464333597198,1.1607733,ONC,3017322105781654528,271.10902336477193,-1.0922232,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209426067263492864,2.5,5183.32763671875,,,83.40521109624414,-5.447992402626129,11.574899245007341,Gaia DR3 3209426067263492864,3209426067263492864,11.3553,11.9291725,10.624172,1.3050003,5183.3276,3.5908,2.552103558566313,-0.39078960171046867,-0.2453275020157861,1.1998432,ONC,3209427647811446272,386.72533070801205,0.14862919,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016844440995905664,2.5,3709.616455078125,,,82.89399533609686,-6.18735012793924,11.575259980439768,Gaia DR3 3016844440995905664,3016844440995905664,11.176592,12.647513,9.997327,2.6501865,3709.6165,0.918,0.30431359972259847,-0.9874786761708167,2.118366666614103,1.233451,ONC,3016838874718296320,215.14462904767444,-0.9831295,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016544751060932992,2.5,5167.2978515625,,,83.8883657917022,-6.857608394402428,11.581578072545035,Gaia DR3 3016544751060932992,3016544751060932992,11.185199,12.459827,10.087302,2.3725252,5167.298,3.0155,2.2929500400938463,0.014304837757819164,-0.6661655120610914,1.2004501,ONC,3016544549199106176,71.38183446890413,1.2847528,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209722488726856576,2.5,5673.96875,,,82.61956761111782,-4.67870808473445,11.583731522325426,Gaia DR3 3209722488726856576,3209722488726856576,11.461638,11.808366,10.9500265,0.8583393,5673.9688,4.4361,5.038592823918091,3.124426280194142,2.0239772207283266,1.0383328,ONC,3209722862386958720,93.59824323317004,0.57901,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209844878114704256,2.5,6706.7900390625,,,83.54877267645932,-4.241161472950428,11.63977300622272,Gaia DR3 3209844878114704256,3209844878114704256,11.518714,11.843487,10.9902525,0.8532343,6706.79,3.7406,1.3236422230006033,-0.7560831808424503,-4.334246109252185,1.3076254,ONC,3209845217414873472,273.6844634849271,0.32190418,1010-0218,83.75,-5.483333333333333
Gaia DR3 3208997601326656640,2.5,4660.451171875,,,82.58897883590731,-6.0913265942863,11.650711891585596,Gaia DR3 3208997601326656640,3208997601326656640,11.40975,12.046336,10.645795,1.4005413,4660.451,2.2281,0.6179222161043927,1.5873523800686136,7.641572448827626,1.2062786,ONC,3208998529039578752,163.01445848217148,0.7790499,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209604390008665216,2.5,5603.55810546875,,,83.50739615408916,-4.745081424896383,11.652046757402696,Gaia DR3 3209604390008665216,3209604390008665216,11.491148,11.931731,10.88983,1.0419016,5603.558,4.0224,2.6173336138126575,0.922030730887619,0.5084573933511077,1.3463887,ONC,3209601886046511872,332.7933555106723,0.8213787,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016746034705524224,2.5,5577.13720703125,,,83.4696579347987,-6.74619252253497,11.666726386480976,Gaia DR3 3016746034705524224,3016746034705524224,11.53082,11.907043,10.981751,0.925292,5577.137,4.087,2.674577372463396,1.144967972128715,0.19180203305153537,1.0762864,ONC,3016747031137949312,452.953476609553,-2.0029888,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017200541026788608,2.5,5562.869140625,,,84.02631148918272,-5.699061456246623,11.68923472655252,Gaia DR3 3017200541026788608,3017200541026788608,11.5329,11.955261,10.934316,1.0209455,5562.869,4.0503,2.6057747542167133,1.3771835327135133,0.7269963925501525,1.124445,ONC,3017294622299833216,225.41944879033824,-5.012974,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209476193826528640,2.5,6411.18310546875,,,82.61477865320344,-5.279885309152819,11.706792739912006,Gaia DR3 3209476193826528640,3209476193826528640,11.628402,11.863666,11.238412,0.6252537,6411.183,4.2548,2.541294306875511,-4.14033419238023,-3.3700921222557527,1.1862832,ONC,3209481352082432000,308.96491301493114,-1.2004585,1010-0218,83.75,-5.483333333333333
Gaia DR3 3023408761634508544,2.5,7177.0751953125,,,84.87666061484089,-4.747522361678955,11.725203572994252,Gaia DR3 3023408761634508544,3023408761634508544,11.520624,12.055701,10.817504,1.2381973,7177.075,3.7451,1.959746752880794,-0.45343424773381075,-5.691817270159349,1.1214314,ONC,3023421719552668928,300.57367229384994,-3.7124476,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017187896645415936,2.5,5697.31298828125,,,83.77385972505617,-6.002068883589152,11.728742115967528,Gaia DR3 3017187896645415936,3017187896645415936,11.609854,11.947957,11.105487,0.84247017,5697.313,4.3413,4.0982970539598815,-3.6546856075657663,-10.747909968283292,0.9852287,ONC,3017187866581304832,45.39260735197324,-6.8933673,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016737062520757760,2.5,7467.97412109375,,,83.05743827403968,-6.758411372834414,11.746124376272595,Gaia DR3 3016737062520757760,3016737062520757760,11.695547,11.853982,11.411471,0.4425106,7467.974,4.0403,1.3551819072902913,0.7012521271553602,2.7087805588354965,1.0392601,ONC,3016724933528603008,133.7297508760827,0.20115662,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209708190780726656,2.5,5743.564453125,,,82.74319575086041,-4.790398424301,11.76930785262372,Gaia DR3 3209708190780726656,3209708190780726656,11.652064,11.98468,11.150411,0.8342695,5743.5645,4.1984,2.730736237476183,-11.569706100076424,-7.616401410101475,1.1574932,ONC,3209709736966903808,195.4127779081292,0.02768612,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209709736966903808,2.5,6022.78759765625,,,82.79514679073066,-4.774079404373963,11.77260204660521,Gaia DR3 3209709736966903808,3209709736966903808,11.67975,11.95164,11.244456,0.70718384,6022.7876,4.2528,3.1720305251917846,-4.208380810446303,-7.100426063560229,1.1055769,ONC,3209708190780726656,195.41277790812902,-0.02768612,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209000934221238400,2.5,4582.37744140625,,,82.72114766085893,-6.044147257110461,11.802972977445137,Gaia DR3 3209000934221238400,3209000934221238400,11.439116,12.48419,10.438541,2.0456486,4582.3774,1.33,0.1720158022961948,2.1728824815704524,-5.811543764238674,1.2323588,ONC,3209004400258290304,152.981059074242,-0.325325,1010-0218,83.75,-5.483333333333333
Gaia DR3 3208997189009804416,2.5,4663.7373046875,,,82.52032278632963,-6.07105304718906,11.832728791237273,Gaia DR3 3208997189009804416,3208997189009804416,11.590401,12.228543,10.821849,1.4066944,4663.7373,2.3314,0.5993126973580922,2.7077877998479,-2.6499267709882597,0.9309958,ONC,3208997601326656640,256.37888521641634,-0.18065071,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209727573968114176,2.5,5020.59716796875,,,82.63123945406824,-4.581617639965135,11.85194585619485,Gaia DR3 3209727573968114176,3209727573968114176,11.453717,12.751817,10.341078,2.410739,5020.597,1.9912,0.5219730279064222,1.1619145193395577,-8.5372747220523,1.2440311,ONC,3209728570400743936,118.7610319427553,0.6595373,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017309087749702016,2.5,5983.55029296875,,,84.88832706388636,-5.540487652633224,11.868460502957948,Gaia DR3 3017309087749702016,3017309087749702016,11.765763,12.061477,11.301614,0.7598629,5983.5503,4.3653,3.356019139664817,9.54778048390011,-3.8400584926339776,1.2802469,ONC,3017116913720272256,417.8945456980189,-0.77199364,1010-0218,83.75,-5.483333333333333
Gaia DR3 3208999216234340096,2.5,4343.685546875,,,82.60631637108695,-6.022254760238416,11.905981188688635,Gaia DR3 3208999216234340096,3208999216234340096,11.632706,12.357048,10.808459,1.5485888,4343.6855,1.8658,0.5739006273870632,6.603198736797235,2.1736257416009925,1.222589,ONC,3208998529039578752,100.3947017011934,0.55609417,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209424108758593408,2.5,4930.72900390625,,,83.6139090217914,-5.406194535819061,11.935787196032981,Gaia DR3 3209424108758593408,3209424108758593408,11.650246,12.388669,10.7819195,1.6067495,4930.729,3.4011,2.572673027800726,-7.290866883751739,-0.8997953740044298,1.1546913,ONC,3209424795953358720,141.32968040593664,-0.9256182,1010-0218,83.75,-5.483333333333333
Gaia DR3 3023399317003378304,2.5,7574.4296875,,,84.66811058106737,-4.890731898275757,11.938170160384539,Gaia DR3 3023399317003378304,3023399317003378304,11.781081,12.203884,11.179467,1.0244169,7574.4297,3.9304,1.6397682481145366,-0.5259868676986723,4.937664243413198,1.1120763,ONC,3023399072187813888,336.0550504710798,0.5827589,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209074803362165888,2.5,4885.89990234375,,,82.4018560668092,-5.698755838387759,11.95151884649432,Gaia DR3 3209074803362165888,3209074803362165888,11.706999,12.3389015,10.92232,1.4165812,4885.9,3.4663,2.499624557832772,-4.638565583483019,-1.3259817660150468,1.129695,ONC,3209071302965221504,191.71107944166312,-0.362463,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017267478094926720,2.5,5472.14990234375,,,83.61543341601508,-5.532043093011271,11.972738573381386,Gaia DR3 3017267478094926720,3017267478094926720,11.695159,12.419464,10.850625,1.5688391,5472.15,3.4993,2.4962844368729034,1.3548776056556595,-1.6775462237132692,1.2585617,ONC,3017269947698014336,230.5529746900211,0.2089262,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209573951579158144,2.5,5284.68212890625,,,83.97698332172342,-4.801380926965832,11.980020250730886,Gaia DR3 3209573951579158144,3209573951579158144,11.814171,12.259413,11.194914,1.0644989,5284.682,4.0939,2.706970633623541,1.2263340260120397,0.8891882549880036,1.3397584,ONC,3209571885699451520,308.99731567355235,0.2874441,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209495710156195456,2.5,6610.76123046875,,,83.17160025914949,-5.07350317460085,11.985420819110352,Gaia DR3 3209495710156195456,3209495710156195456,11.873657,12.189968,11.383312,0.8066559,6610.761,4.193,2.450584215600411,-3.42352147639945,-3.4706187491828056,1.3125601,ONC,3209492759515639808,346.0837287555003,-1.8943634,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016768471614678912,2.5,6148.76416015625,,,83.17564559979685,-6.484420892168989,11.99005035276835,Gaia DR3 3016768471614678912,3016768471614678912,11.881429,12.193427,11.402822,0.79060555,6148.764,3.7945,1.4190626941488578,4.17974446208187,3.0127873982529,1.1417317,ONC,3016768158079458944,178.32376131869196,-3.1840687,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016542899931097216,2.5,5399.47216796875,,,83.83648325965324,-6.918446355188693,11.996851083274066,Gaia DR3 3016542899931097216,3016542899931097216,11.841867,12.261706,11.24699,1.0147161,5399.472,4.1086,2.6927011174821196,1.4210918828007884,-0.08475697606472365,1.0170374,ONC,3016542998714277888,71.76127228668834,0.28395462,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016552344563114112,2.5,6319.58056640625,,,83.57812236402208,-6.90406988362289,12.002310608573856,Gaia DR3 3016552344563114112,3016552344563114112,11.920255,12.164438,11.517816,0.64662266,6319.5806,4.2957,2.623583587441556,-9.02508642932906,1.990020558716415,1.0824593,ONC,3016553482730436864,176.6583061422613,-2.1903982,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209644212945429248,2.5,5543.99462890625,,,83.59642772545273,-4.5039393746551895,12.010169071995348,Gaia DR3 3209644212945429248,3209644212945429248,11.814918,12.326728,11.130052,1.1966763,5543.9946,4.0177,2.4802382792454316,0.611543735006458,-0.9102927344352797,1.119384,ONC,3209645037579148672,123.74713912844499,0.24015713,1010-0218,83.75,-5.483333333333333
Gaia DR3 3017009844478553472,2.5,5284.08203125,,,84.99240836820675,-6.290183071775916,12.028441037518375,Gaia DR3 3017009844478553472,3017009844478553472,11.8875065,12.277381,11.328221,0.9491596,5284.082,4.3492,4.031381448075626,-3.807227179222301,-7.5945703347180595,1.173023,ONC,3017014143743023232,404.8691433892788,-0.7317095,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209446884967976576,2.5,5773.552734375,,,83.3615903696469,-5.137564614123209,12.048969230572816,Gaia DR3 3209446884967976576,3209446884967976576,11.9392605,12.251105,11.454927,0.79617786,5773.5527,4.2855,3.0395369873122884,2.2635695093811807,-4.348880383923812,1.1318221,ONC,3209537427177438336,302.3435152387417,-2.3672028,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209422249035572736,2.5,5566.88671875,,,83.56031920789451,-5.4713327836292605,12.06016782495893,Gaia DR3 3209422249035572736,3209422249035572736,11.882269,12.327495,11.208481,1.1190138,5566.8867,3.8617,2.579245668699531,1.217377108622825,0.775005759912924,1.2541416,ONC,3017270020715558144,241.8073641072955,-1.1682472,1010-0218,83.75,-5.483333333333333
Gaia DR3 3016724933528603008,2.5,4838.13623046875,,,83.07723887013783,-6.789928073697686,12.123412896657102,Gaia DR3 3016724933528603008,3016724933528603008,11.896704,12.495895,11.159207,1.336688,4838.136,2.675,0.5212650008290868,1.6737114418555408,-3.245774746747897,1.0840045,ONC,3016737062520757760,133.7297508760834,-0.20115662,1010-0218,83.75,-5.483333333333333
Gaia DR3 3209722896746696704,2.5,5176.150390625,,,82.62006709076614,-4.638681951503738,12.124800073689636,Gaia DR3 3209722896746696704,3209722896746696704,11.821439,12.63124,10.937025,1.6942148,5176.1504,2.786,0.8452184479068222,5.604820219024688,-2.3310346683955836,1.3261701,ONC,3209722862386958720,74.74822753592868,0.21920967,1010-0218,83.75,-5.483333333333333
